"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"10311","808","6","""23""","""15""","""short""","""1-4""","""23""","""left""","""complex""","""vatrus"""
"10312","808","7","""34""","""22""","""short""","""2-2""","""22""","""left""","""simple""","""ratum"""
"10313","809","0","""40""","""10""","""short""","""2-3""","""40""","""left""","""complex""","""lopus"""
"10314","809","1","""57""","""13""","""short""","""1-1""","""57""","""left""","""complex""","""gronan"""
"10315","809","2","""31""","""22""","""long""","""2-4""","""31""","""right""","""complex""","""tupabugorn"""
"10316","809","3","""36""","""24""","""short""","""3-5""","""36""","""right""","""complex""","""ralex"""
"10317","809","4","""50""","""19""","""long""","""1-3""","""50""","""right""","""complex""","""mipatorun"""
"10318","809","5","""52""","""33""","""long""","""5-5""","""33""","""left""","""simple""","""binivatrus"""
"10319","809","6","""47""","""41""","""long""","""4-4""","""47""","""right""","""complex""","""pakuwugnum"""
"10320","809","7","""37""","""6""","""short""","""2-2""","""6""","""right""","""simple""","""ratum"""
"10321","81","0","""33""","""1""","""long""","""3-5""","""1""","""right""","""simple""","""binivatrus"""
"10322","81","1","""27""","""55""","""short""","""2-5""","""55""","""right""","""simple""","""wugnum"""
"10323","81","2","""44""","""3""","""short""","""1-1""","""44""","""right""","""complex""","""bugorn"""
"10324","81","3","""58""","""2""","""long""","""2-4""","""2""","""left""","""simple""","""fepolopus"""
"10325","81","4","""48""","""60""","""short""","""3-3""","""60""","""right""","""simple""","""gronan"""
"10326","81","5","""51""","""23""","""short""","""4-4""","""51""","""left""","""complex""","""torun"""
"10327","81","6","""25""","""28""","""long""","""1-5""","""28""","""left""","""simple""","""gaburatum"""
"10328","81","7","""52""","""42""","""long""","""4-5""","""52""","""left""","""complex""","""tiburalex"""
"10329","810","0","""42""","""55""","""long""","""2-4""","""42""","""left""","""complex""","""tupabugorn"""
"10330","810","1","""49""","""2""","""short""","""2-2""","""2""","""left""","""simple""","""ratum"""
"10331","810","2","""39""","""7""","""short""","""3-3""","""39""","""left""","""complex""","""lopus"""
"10332","810","3","""35""","""21""","""short""","""5-5""","""21""","""right""","""simple""","""vatrus"""
"10333","810","4","""23""","""57""","""short""","""1-4""","""57""","""left""","""simple""","""wugnum"""
"10334","810","5","""8""","""3""","""long""","""1-3""","""8""","""right""","""complex""","""tiburalex"""
"10335","810","6","""30""","""51""","""long""","""4-4""","""51""","""left""","""simple""","""mipatorun"""
"10336","810","7","""37""","""13""","""long""","""1-2""","""13""","""left""","""simple""","""kibagronan"""
"10337","811","0","""20""","""59""","""short""","""1-1""","""20""","""left""","""complex""","""vatrus"""
"10338","811","1","""9""","""4""","""long""","""2-2""","""9""","""right""","""complex""","""kibagronan"""
"10339","811","2","""39""","""2""","""short""","""2-3""","""2""","""left""","""simple""","""torun"""
"10340","811","3","""43""","""11""","""long""","""4-5""","""11""","""right""","""simple""","""tiburalex"""
"10341","811","4","""26""","""22""","""short""","""2-4""","""22""","""left""","""simple""","""ratum"""
"10342","811","5","""1""","""40""","""long""","""3-3""","""40""","""right""","""simple""","""tupabugorn"""
"10343","811","6","""27""","""32""","""short""","""5-5""","""27""","""right""","""complex""","""lopus"""
"10344","811","7","""21""","""57""","""long""","""1-5""","""21""","""right""","""complex""","""pakuwugnum"""
"10345","812","0","""45""","""24""","""long""","""3-4""","""45""","""right""","""complex""","""mipatorun"""
"10346","812","1","""7""","""3""","""short""","""1-3""","""3""","""left""","""simple""","""wugnum"""
"10347","812","2","""12""","""5""","""short""","""2-3""","""12""","""left""","""complex""","""ratum"""
"10348","812","3","""53""","""46""","""short""","""1-5""","""53""","""left""","""complex""","""lopus"""
"10349","812","4","""54""","""13""","""long""","""1-1""","""54""","""right""","""complex""","""tupabugorn"""
"10350","812","5","""36""","""56""","""long""","""3-5""","""36""","""right""","""complex""","""binivatrus"""
"10351","812","6","""42""","""4""","""short""","""2-4""","""42""","""right""","""complex""","""gronan"""
"10352","812","7","""60""","""16""","""long""","""3-3""","""16""","""left""","""simple""","""tiburalex"""
"10353","813","0","""7""","""57""","""short""","""1-3""","""57""","""left""","""simple""","""vatrus"""
"10354","813","1","""36""","""42""","""short""","""4-5""","""42""","""right""","""simple""","""gronan"""
"10355","813","2","""33""","""16""","""long""","""3-5""","""33""","""left""","""complex""","""tiburalex"""
"10356","813","3","""22""","""4""","""long""","""2-2""","""4""","""left""","""simple""","""tupabugorn"""
"10357","813","4","""1""","""8""","""long""","""3-3""","""8""","""right""","""simple""","""fepolopus"""
"10358","813","5","""11""","""58""","""long""","""4-4""","""58""","""left""","""simple""","""mipatorun"""
"10359","813","6","""26""","""13""","""short""","""1-4""","""26""","""left""","""complex""","""wugnum"""
"10360","813","7","""46""","""3""","""short""","""1-1""","""46""","""right""","""complex""","""ratum"""
"10361","814","0","""42""","""44""","""short""","""1-4""","""42""","""left""","""complex""","""ratum"""
"10362","814","1","""53""","""23""","""short""","""4-5""","""23""","""right""","""simple""","""ralex"""
"10363","814","2","""60""","""12""","""long""","""3-3""","""60""","""left""","""complex""","""mipatorun"""
"10364","814","3","""31""","""16""","""long""","""3-4""","""31""","""right""","""complex""","""pakuwugnum"""
"10365","814","4","""55""","""4""","""short""","""2-2""","""4""","""right""","""simple""","""gronan"""
"10366","814","5","""35""","""34""","""long""","""2-5""","""34""","""right""","""simple""","""tupabugorn"""
"10367","814","6","""58""","""2""","""long""","""2-4""","""58""","""left""","""complex""","""fepolopus"""
"10368","814","7","""32""","""15""","""short""","""1-5""","""32""","""left""","""complex""","""vatrus"""
"10369","815","0","""11""","""19""","""short""","""1-4""","""19""","""right""","""simple""","""vatrus"""
"10370","815","1","""32""","""30""","""long""","""4-5""","""30""","""right""","""simple""","""tiburalex"""
"10371","815","2","""27""","""34""","""short""","""2-5""","""34""","""right""","""simple""","""bugorn"""
"10372","815","3","""10""","""37""","""long""","""2-2""","""10""","""left""","""complex""","""mipatorun"""
"10373","815","4","""45""","""41""","""short""","""4-4""","""45""","""left""","""complex""","""ratum"""
"10374","815","5","""52""","""24""","""long""","""3-5""","""24""","""left""","""simple""","""kibagronan"""
"10375","815","6","""16""","""13""","""long""","""1-3""","""13""","""left""","""simple""","""fepolopus"""
"10376","815","7","""56""","""48""","""short""","""3-3""","""48""","""left""","""simple""","""wugnum"""
"10377","816","0","""18""","""55""","""short""","""2-4""","""55""","""left""","""simple""","""bugorn"""
"10378","816","1","""9""","""4""","""long""","""2-2""","""9""","""right""","""complex""","""gaburatum"""
"10379","816","2","""52""","""26""","""short""","""4-5""","""26""","""left""","""simple""","""vatrus"""
"10380","816","3","""30""","""45""","""long""","""4-4""","""30""","""left""","""complex""","""tiburalex"""
"10381","816","4","""59""","""54""","""long""","""1-1""","""54""","""left""","""simple""","""pakuwugnum"""
"10382","816","5","""12""","""13""","""short""","""1-3""","""13""","""left""","""simple""","""gronan"""
"10383","816","6","""27""","""46""","""short""","""1-5""","""27""","""right""","""complex""","""torun"""
"10384","816","7","""32""","""37""","""long""","""2-5""","""32""","""right""","""complex""","""fepolopus"""
"10385","817","0","""23""","""34""","""short""","""2-4""","""34""","""right""","""simple""","""gronan"""
"10386","817","1","""13""","""59""","""long""","""1-1""","""13""","""right""","""complex""","""gaburatum"""
"10387","817","2","""45""","""24""","""long""","""3-4""","""24""","""right""","""simple""","""tiburalex"""
"10388","817","3","""55""","""20""","""short""","""1-2""","""20""","""right""","""simple""","""torun"""
"10389","817","4","""27""","""52""","""short""","""5-5""","""52""","""left""","""simple""","""vatrus"""
"10390","817","5","""35""","""58""","""short""","""4-5""","""58""","""left""","""simple""","""wugnum"""
"10391","817","6","""36""","""19""","""long""","""1-5""","""36""","""left""","""complex""","""tupabugorn"""
"10392","817","7","""11""","""26""","""long""","""4-4""","""11""","""right""","""complex""","""fepolopus"""
"10393","818","0","""36""","""16""","""long""","""3-5""","""36""","""right""","""complex""","""gaburatum"""
"10394","818","1","""45""","""49""","""short""","""2-4""","""49""","""right""","""simple""","""ralex"""
"10395","818","2","""5""","""2""","""long""","""2-2""","""5""","""left""","""complex""","""pakuwugnum"""
"10396","818","3","""39""","""60""","""long""","""3-3""","""60""","""right""","""simple""","""mipatorun"""
"10397","818","4","""7""","""57""","""short""","""1-3""","""7""","""left""","""complex""","""vatrus"""
"10398","818","5","""1""","""9""","""long""","""2-3""","""9""","""right""","""simple""","""fepolopus"""
"10399","818","6","""53""","""30""","""short""","""4-5""","""30""","""right""","""simple""","""bugorn"""
"10400","818","7","""35""","""55""","""short""","""2-5""","""55""","""right""","""simple""","""gronan"""
"10401","819","0","""35""","""54""","""short""","""1-5""","""35""","""left""","""complex""","""torun"""
"10402","819","1","""36""","""21""","""long""","""5-5""","""21""","""right""","""simple""","""fepolopus"""
"10403","819","2","""45""","""60""","""long""","""3-4""","""60""","""left""","""simple""","""tupabugorn"""
"10404","819","3","""52""","""6""","""short""","""2-5""","""52""","""left""","""complex""","""ralex"""
"10405","819","4","""7""","""20""","""short""","""1-3""","""20""","""left""","""simple""","""gronan"""
"10406","819","5","""14""","""31""","""short""","""4-5""","""14""","""right""","""complex""","""ratum"""
"10407","819","6","""38""","""39""","""long""","""3-5""","""38""","""right""","""complex""","""pakuwugnum"""
"10408","819","7","""30""","""9""","""long""","""2-4""","""30""","""right""","""complex""","""binivatrus"""
"10409","82","0","""22""","""49""","""short""","""2-2""","""22""","""right""","""complex""","""torun"""
"10410","82","1","""27""","""41""","""long""","""4-5""","""27""","""left""","""complex""","""tiburalex"""
"10411","82","2","""1""","""28""","""short""","""1-3""","""28""","""right""","""simple""","""wugnum"""
"10412","82","3","""21""","""4""","""long""","""2-5""","""4""","""right""","""simple""","""kibagronan"""
"10413","82","4","""17""","""54""","""long""","""1-2""","""54""","""left""","""simple""","""tupabugorn"""
"10414","82","5","""23""","""45""","""short""","""4-4""","""23""","""left""","""complex""","""lopus"""
"10415","82","6","""8""","""48""","""short""","""3-3""","""8""","""left""","""complex""","""vatrus"""
"10416","82","7","""53""","""25""","""long""","""5-5""","""53""","""right""","""complex""","""gaburatum"""
"10417","820","0","""36""","""47""","""long""","""4-5""","""47""","""right""","""simple""","""mipatorun"""
"10418","820","1","""38""","""7""","""long""","""3-5""","""38""","""left""","""complex""","""fepolopus"""
"10419","820","2","""60""","""49""","""short""","""2-3""","""49""","""left""","""simple""","""ratum"""
"10420","820","3","""51""","""9""","""short""","""2-4""","""51""","""right""","""complex""","""gronan"""
"10421","820","4","""26""","""50""","""short""","""3-4""","""50""","""left""","""simple""","""bugorn"""
"10422","820","5","""1""","""16""","""long""","""3-3""","""16""","""right""","""simple""","""tiburalex"""
"10423","820","6","""43""","""3""","""long""","""1-5""","""3""","""left""","""simple""","""binivatrus"""
"10424","820","7","""34""","""6""","""short""","""2-2""","""6""","""left""","""simple""","""wugnum"""
"10425","821","0","""50""","""3""","""long""","""1-3""","""50""","""right""","""complex""","""gaburatum"""
"10426","821","1","""23""","""55""","""long""","""2-4""","""23""","""right""","""complex""","""tupabugorn"""
"10427","821","2","""36""","""41""","""short""","""4-5""","""36""","""left""","""complex""","""wugnum"""
"10428","821","3","""35""","""44""","""short""","""1-5""","""44""","""left""","""simple""","""vatrus"""
"10429","821","4","""26""","""60""","""short""","""3-4""","""60""","""left""","""simple""","""lopus"""
"10430","821","5","""52""","""48""","""long""","""3-5""","""52""","""right""","""complex""","""mipatorun"""
"10431","821","6","""4""","""57""","""short""","""1-2""","""57""","""left""","""simple""","""ralex"""
"10432","821","7","""56""","""10""","""long""","""2-3""","""56""","""left""","""complex""","""kibagronan"""
"10433","822","0","""43""","""41""","""short""","""4-5""","""41""","""left""","""simple""","""lopus"""
"10434","822","1","""26""","""46""","""long""","""1-4""","""46""","""left""","""simple""","""mipatorun"""
"10435","822","2","""59""","""13""","""long""","""1-1""","""13""","""right""","""simple""","""binivatrus"""
"10436","822","3","""52""","""22""","""short""","""2-5""","""52""","""right""","""complex""","""gronan"""
"10437","822","4","""27""","""40""","""long""","""3-5""","""40""","""left""","""simple""","""tupabugorn"""
"10438","822","5","""48""","""7""","""long""","""3-3""","""48""","""left""","""complex""","""tiburalex"""
"10439","822","6","""11""","""42""","""short""","""4-4""","""42""","""right""","""simple""","""ratum"""
"10440","822","7","""10""","""17""","""short""","""2-2""","""10""","""right""","""complex""","""wugnum"""
"10441","823","0","""31""","""49""","""long""","""2-4""","""31""","""left""","""complex""","""binivatrus"""
"10442","823","1","""24""","""37""","""long""","""2-3""","""24""","""right""","""complex""","""pakuwugnum"""
"10443","823","2","""9""","""5""","""long""","""2-2""","""5""","""right""","""simple""","""tupabugorn"""
