"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word","criticalSimple_c.norms","criticalComplicated_c.norms","criticalSimple_rt.norms","criticalComplicated_rt.norms","c.ratio","rt.ratio"
"4752","633","7","4-4","1-2","""long""","""1-4""","""1-2""","""left""","""simple""","""tupabugorn""",0.067770971422087,0.599862745098039,7.12566153316537,7.44415965744716,0.112977463554618,0.957215033134981
"4753","634","0","3-6","2-7","""short""","""2-3""","""2-7""","""right""","""simple""","""ralex""",0.498480635229298,0.52237068011997,7.25324083665048,7.37717323948312,0.954266106809086,0.983200556797373
"4754","634","1","5-5","2-8","""short""","""2-5""","""5-5""","""left""","""complex""","""gronan""",0.388259920156472,0.654049197860962,7.14928546016887,7.41937065134264,0.5936249466038,0.963597290947461
"4755","634","2","4-4","3-3","""long""","""3-4""","""4-4""","""left""","""complex""","""tupabugorn""",0.437312451087946,0.599862745098039,7.35231805220081,7.44415965744716,0.729020854623125,0.987662595984965
"4756","634","3","4-1","1-5","""short""","""1-4""","""4-1""","""right""","""complex""","""wugnum""",0.171708853238265,0.559609180035651,7.13330511343712,7.47238209549203,0.306837091606192,0.954622638708549
"4757","634","4","5-7","1-2","""short""","""1-5""","""5-7""","""left""","""complex""","""ratum""",0.067770971422087,0.657452317290553,7.12566153316537,7.53194766740618,0.103081196369312,0.946058290341159
"4758","634","5","4-3","4-4","""long""","""4-4""","""4-3""","""right""","""complex""","""mipatorun""",0.599862745098039,0.59194499618029,7.44415965744716,7.51389426853832,1.01337581864673,0.990719245094631
"4759","634","6","5-2","5-6","""long""","""5-5""","""5-2""","""right""","""complex""","""binivatrus""",0.598802900536869,0.732388591800357,7.46635694988485,7.40911860957558,0.817602714243394,1.0077253912814
"4760","634","7","2-8","1-1","""long""","""1-2""","""2-8""","""right""","""complex""","""fepolopus""",0.198905525846702,0.388259920156472,7.04719236357878,7.14928546016887,0.512299919514076,0.985719818133031
"4761","635","0","3-3","3-8","""short""","""3-3""","""3-8""","""left""","""simple""","""ratum""",0.592708884510742,0.437312451087946,7.37820860586072,7.35231805220081,1.35534417791261,1.0035214137196
"4762","635","1","5-4","1-7","""long""","""1-5""","""5-4""","""right""","""complex""","""mipatorun""",0.226620320855615,0.614266488413547,7.21094692940482,7.52245949482209,0.368928348087005,0.958589000627827
"4763","635","2","5-7","5-4","""short""","""5-5""","""5-7""","""left""","""complex""","""wugnum""",0.614266488413547,0.657452317290553,7.52245949482209,7.53194766740618,0.934313367310073,0.998740276353068
"4764","635","3","2-1","1-2","""long""","""1-2""","""2-1""","""left""","""complex""","""kibagronan""",0.067770971422087,0.396717626087868,7.12566153316537,7.25000948926994,0.170829242175079,0.98284858022757
"4765","635","4","5-6","2-3","""long""","""2-5""","""5-6""","""right""","""complex""","""tiburalex""",0.393164349376114,0.598802900536869,7.2537688186413,7.46635694988485,0.656583909369201,0.971527194230001
"4766","635","5","2-5","2-6","""short""","""2-2""","""2-5""","""left""","""complex""","""bugorn""",0.362726450020568,0.365537163309983,7.30024971724876,7.28993416391881,0.992310731789995,1.00141504067088
"4767","635","6","5-2","3-5","""long""","""3-5""","""3-5""","""right""","""simple""","""fepolopus""",0.545940690325717,0.732388591800357,7.38057144653556,7.40911860957558,0.74542489661627,0.996147023074631
"4768","635","7","1-8","1-1","""short""","""1-1""","""1-8""","""right""","""complex""","""vatrus""",0.198905525846702,0.213287175157144,7.04719236357878,7.15638039732531,0.932571429576832,0.984742561506745
"4769","636","0","1-7","1-4","""short""","""1-1""","""1-7""","""left""","""complex""","""wugnum""",0.205391265597148,0.226620320855615,7.106017880143,7.21094692940482,0.906323249484796,0.985448644915976
"4770","636","1","2-1","1-5","""long""","""1-2""","""2-1""","""right""","""complex""","""kibagronan""",0.171708853238265,0.396717626087868,7.13330511343712,7.25000948926994,0.432823857441196,0.983902865781687
"4771","636","2","3-8","1-6","""short""","""1-3""","""3-8""","""left""","""complex""","""bugorn""",0.096151633986928,0.592708884510742,7.07781498740677,7.37820860586072,0.162224047082232,0.959286374986018
"4772","636","3","4-3","2-1","""long""","""2-4""","""4-3""","""right""","""complex""","""binivatrus""",0.396717626087868,0.59194499618029,7.25000948926994,7.51389426853832,0.670193394061631,0.964880424206486
"4773","636","4","5-2","1-8","""short""","""1-5""","""5-2""","""left""","""complex""","""lopus""",0.213287175157144,0.732388591800357,7.15638039732531,7.40911860957558,0.291221323686708,0.965888221586353
"4774","636","5","5-4","4-7","""long""","""4-5""","""5-4""","""left""","""complex""","""gaburatum""",0.596326967150497,0.614266488413547,7.40403330391097,7.52245949482209,0.970795214127044,0.984256985233003
"4775","636","6","4-6","3-3","""short""","""3-4""","""3-3""","""left""","""simple""","""ralex""",0.437312451087946,0.614648336563144,7.35231805220081,7.4808403912451,0.711483990232877,0.982819799337692
"4776","636","7","4-5","1-2","""long""","""1-4""","""4-5""","""right""","""complex""","""mipatorun""",0.067770971422087,0.60023659050397,7.12566153316537,7.45011405562092,0.112907097791531,0.95644999257283
"4777","637","0","3-7","1-1","""long""","""1-3""","""1-1""","""right""","""simple""","""fepolopus""",0.198905525846702,0.491521184697655,7.04719236357878,7.4576421040624,0.404673352927917,0.944962531755173
"4778","637","1","1-4","1-7","""long""","""1-1""","""1-7""","""left""","""simple""","""gaburatum""",0.226620320855615,0.205391265597148,7.21094692940482,7.106017880143,1.10335909463699,1.01476622364757
"4779","637","2","4-6","4-4","""short""","""4-4""","""4-6""","""left""","""complex""","""torun""",0.599862745098039,0.614648336563144,7.44415965744716,7.4808403912451,0.975944632750851,0.995096709476536
"4780","637","3","5-8","4-3","""long""","""4-5""","""4-3""","""right""","""simple""","""pakuwugnum""",0.59194499618029,0.627812012463534,7.51389426853832,7.5809576218774,0.942869815213471,0.991153709506891
"4781","637","4","4-3","2-2","""short""","""2-4""","""2-2""","""left""","""simple""","""bugorn""",0.400489205783323,0.59194499618029,7.22323860108545,7.51389426853832,0.676564897697598,0.961317572876972
"4782","637","5","5-5","5-8","""short""","""5-5""","""5-8""","""left""","""simple""","""vatrus""",0.627812012463534,0.654049197860962,7.5809576218774,7.41937065134264,0.95988499720933,1.02177906700288
"4783","637","6","5-1","2-5","""long""","""2-5""","""5-1""","""left""","""complex""","""tiburalex""",0.365537163309983,0.643812070282658,7.28993416391881,7.55152734409631,0.567769975405243,0.965358904462948
"4784","637","7","4-2","3-6","""short""","""3-4""","""3-6""","""right""","""simple""","""gronan""",0.52237068011997,0.601591200602591,7.37717323948312,7.38357413673939,0.868315027873964,0.999133089593505
"4785","638","0","3-1","2-5","""long""","""2-3""","""2-5""","""left""","""simple""","""mipatorun""",0.365537163309983,0.589474738918958,7.28993416391881,7.26311607655564,0.620106578240052,1.00369236662068
"4786","638","1","5-3","4-4","""long""","""4-5""","""5-3""","""left""","""complex""","""pakuwugnum""",0.599862745098039,0.650860276977924,7.44415965744716,7.49631198228932,0.921645960456095,0.993042935650841
"4787","638","2","3-8","1-7","""long""","""1-3""","""3-8""","""right""","""complex""","""fepolopus""",0.226620320855615,0.592708884510742,7.21094692940482,7.37820860586072,0.382346758717277,0.977330313441797
"4788","638","3","2-2","2-1","""short""","""2-2""","""2-2""","""left""","""complex""","""ratum""",0.396717626087868,0.400489205783323,7.25000948926994,7.22323860108545,0.990582568416349,1.00370621679041
"4789","638","4","5-7","1-8","""long""","""1-5""","""5-7""","""left""","""complex""","""kibagronan""",0.213287175157144,0.657452317290553,7.15638039732531,7.53194766740618,0.324414667874513,0.95013676585857
"4790","638","5","3-5","3-3","""short""","""3-3""","""3-5""","""right""","""complex""","""ralex""",0.437312451087946,0.545940690325717,7.35231805220081,7.38057144653556,0.801025567130815,0.99617192319871
"4791","638","6","5-4","2-6","""short""","""2-5""","""2-6""","""left""","""simple""","""vatrus""",0.362726450020568,0.614266488413547,7.30024971724876,7.52245949482209,0.590503400173065,0.970460488657163
"4792","638","7","5-6","5-2","""short""","""5-5""","""5-2""","""left""","""simple""","""bugorn""",0.732388591800357,0.598802900536869,7.40911860957558,7.46635694988485,1.2230879161469,0.99233383285939
"4793","639","0","5-1","4-3","""long""","""4-5""","""5-1""","""right""","""complex""","""binivatrus""",0.59194499618029,0.643812070282658,7.51389426853832,7.55152734409631,0.919437555621478,0.995016494830359
"4794","639","1","5-7","1-1","""short""","""1-5""","""5-7""","""left""","""complex""","""bugorn""",0.198905525846702,0.657452317290553,7.04719236357878,7.53194766740618,0.302539850595428,0.935640112593302
"4795","639","2","3-8","2-4","""short""","""2-3""","""3-8""","""right""","""complex""","""wugnum""",0.409232560903149,0.592708884510742,7.29336768842468,7.37820860586072,0.690444451901467,0.988501149538026
"4796","639","3","4-2","4-8","""short""","""4-4""","""4-2""","""left""","""complex""","""lopus""",0.59644761338879,0.601591200602591,7.48492849833601,7.38357413673939,0.99145002917488,1.01372700533909
"4797","639","4","2-5","2-6","""short""","""2-2""","""2-6""","""left""","""simple""","""torun""",0.362726450020568,0.365537163309983,7.30024971724876,7.28993416391881,0.992310731789995,1.00141504067088
"4798","639","5","2-6","1-5","""long""","""1-2""","""1-5""","""left""","""simple""","""tiburalex""",0.171708853238265,0.362726450020568,7.13330511343712,7.30024971724876,0.473383877102231,0.977131658466807
"4799","639","6","3-4","3-2","""long""","""3-3""","""3-2""","""left""","""simple""","""kibagronan""",0.500260812458955,0.454706120023767,7.34357497749828,7.34365297144576,1.10018491159258,0.999989379407254
"4800","639","7","5-3","3-7","""long""","""3-5""","""3-7""","""left""","""simple""","""gaburatum""",0.491521184697655,0.650860276977924,7.4576421040624,7.49631198228932,0.755186945775654,0.994841479607802
"4801","64","0","5-4","2-2","""short""","""2-5""","""2-2""","""left""","""simple""","""torun""",0.400489205783323,0.614266488413547,7.22323860108545,7.52245949482209,0.651979577817533,0.960222997020775
"4802","64","1","5-6","1-5","""short""","""1-5""","""1-5""","""right""","""simple""","""wugnum""",0.171708853238265,0.598802900536869,7.13330511343712,7.46635694988485,0.286753542917571,0.955392993037539
"4803","64","2","4-8","2-4","""short""","""2-4""","""2-4""","""left""","""simple""","""bugorn""",0.409232560903149,0.59644761338879,7.29336768842468,7.48492849833601,0.6861165200713,0.974407128945331
"4804","64","3","5-1","4-7","""long""","""4-5""","""5-1""","""left""","""complex""","""fepolopus""",0.596326967150497,0.643812070282658,7.40403330391097,7.55152734409631,0.926243844556513,0.980468316743811
"4805","64","4","2-2","1-8","""long""","""1-2""","""1-8""","""right""","""simple""","""binivatrus""",0.213287175157144,0.400489205783323,7.15638039732531,7.22323860108545,0.532566601239532,0.99074401283794
"4806","64","5","2-5","2-1","""long""","""2-2""","""2-1""","""left""","""simple""","""kibagronan""",0.396717626087868,0.365537163309983,7.25000948926994,7.28993416391881,1.08530039051445,0.994523314785684
"4807","64","6","3-7","2-3","""short""","""2-3""","""2-3""","""right""","""simple""","""ratum""",0.393164349376114,0.491521184697655,7.2537688186413,7.4576421040624,0.799892988575778,0.972662500750734
"4808","64","7","3-3","1-6","""long""","""1-3""","""1-6""","""left""","""simple""","""tiburalex""",0.096151633986928,0.437312451087946,7.07781498740677,7.35231805220081,0.219869417730325,0.962664419187922
"4809","640","0","5-8","5-2","""long""","""5-5""","""5-2""","""right""","""simple""","""pakuwugnum""",0.732388591800357,0.627812012463534,7.40911860957558,7.5809576218774,1.16657307802453,0.977332809273868
"4810","640","1","5-4","2-7","""short""","""2-5""","""2-7""","""right""","""simple""","""lopus""",0.498480635229298,0.614266488413547,7.25324083665048,7.52245949482209,0.811505502305218,0.964211351572325
"4811","640","2","5-2","4-3","""short""","""4-5""","""4-3""","""left""","""simple""","""ralex""",0.59194499618029,0.732388591800357,7.51389426853832,7.40911860957558,0.808238963314777,1.01414144711185
"4812","640","3","3-6","2-5","""short""","""2-3""","""3-6""","""right""","""complex""","""ratum""",0.365537163309983,0.52237068011997,7.28993416391881,7.37717323948312,0.699765850614035,0.988174457514783
"4813","640","4","5-3","3-4","""long""","""3-5""","""5-3""","""right""","""complex""","""kibagronan""",0.454706120023767,0.650860276977924,7.34365297144576,7.49631198228932,0.698623246966399,0.979635451245328
"4814","640","5","4-7","3-8","""long""","""3-4""","""3-8""","""left""","""simple""","""binivatrus""",0.592708884510742,0.596326967150497,7.37820860586072,7.40403330391097,0.993932720069589,0.996512077000436
"4815","640","6","3-1","1-6","""long""","""1-3""","""3-1""","""left""","""complex""","""tupabugorn""",0.096151633986928,0.589474738918958,7.07781498740677,7.26311607655564,0.163114087235123,0.974487384313326
"4816","640","7","2-5","1-1","""short""","""1-2""","""1-1""","""right""","""simple""","""torun""",0.198905525846702,0.365537163309983,7.04719236357878,7.28993416391881,0.544145837445333,0.966701784284765
"4817","641","0","3-5","1-1","""long""","""1-3""","""3-5""","""left""","""complex""","""kibagronan""",0.198905525846702,0.545940690325717,7.04719236357878,7.38057144653556,0.364335411101216,0.954830180105733
"4818","641","1","3-7","3-6","""short""","""3-3""","""3-6""","""right""","""simple""","""torun""",0.52237068011997,0.491521184697655,7.37717323948312,7.4576421040624,1.06276330783441,0.989209878476812
"4819","641","2","5-1","4-7","""long""","""4-5""","""5-1""","""right""","""complex""","""pakuwugnum""",0.596326967150497,0.643812070282658,7.40403330391097,7.55152734409631,0.926243844556513,0.980468316743811
"4820","641","3","5-2","5-3","""short""","""5-5""","""5-2""","""left""","""complex""","""ralex""",0.650860276977924,0.732388591800357,7.49631198228932,7.40911860957558,0.888681615558729,1.01176838667437
"4821","641","4","5-3","2-8","""long""","""2-5""","""5-3""","""right""","""complex""","""fepolopus""",0.388259920156472,0.650860276977924,7.14928546016887,7.49631198228932,0.596533440263464,0.953707033146389
"4822","641","5","2-8","2-2","""long""","""2-2""","""2-2""","""left""","""simple""","""tupabugorn""",0.400489205783323,0.388259920156472,7.22323860108545,7.14928546016887,1.03149767717956,1.01034413037899
"4823","641","6","5-4","3-5","""short""","""3-5""","""5-4""","""right""","""complex""","""vatrus""",0.545940690325717,0.614266488413547,7.38057144653556,7.52245949482209,0.888768475284573,0.981138077462006
"4824","641","7","4-6","4-4","""short""","""4-4""","""4-4""","""right""","""simple""","""ratum""",0.599862745098039,0.614648336563144,7.44415965744716,7.4808403912451,0.975944632750851,0.995096709476536
"4825","642","0","5-1","5-7","""long""","""5-5""","""5-7""","""left""","""simple""","""kibagronan""",0.657452317290553,0.643812070282658,7.53194766740618,7.55152734409631,1.0211866903985,0.997407189857369
"4826","642","1","5-4","2-2","""short""","""2-5""","""5-4""","""left""","""complex""","""bugorn""",0.400489205783323,0.614266488413547,7.22323860108545,7.52245949482209,0.651979577817533,0.960222997020775
"4827","642","2","5-8","1-5","""long""","""1-5""","""5-8""","""right""","""complex""","""gaburatum""",0.171708853238265,0.627812012463534,7.13330511343712,7.5809576218774,0.273503612274763,0.940950400890195
