"","workerid","word","trial","complexity","nchars","mrc.fam","mrc.conc","mrc.imag","mrc.syl","mrc.phon","class","clx.morph","subt.log.freq"
"895",169,"indifferent",4,7,11,502,253,290,4,9,1,3,1.7709
"896",170,"sucker",4,4,6,492,404,419,2,4,1,2,2.9217
"897",171,"although",4,2,8,573,218,208,2,4,0,2,NA
"898",172,"being",4,5,5,568,276,323,1,NA,1,1,4.3941
"899",173,"sin",4,1,3,501,273,441,1,3,1,1,2.9106
"900",174,"enthusiasm",4,5,10,506,266,464,5,11,1,1,2.3617
"901",175,"then",4,2,4,610,190,204,1,3,0,1,4.8806
"902",176,"can",4,1,3,620,365,369,1,3,0,1,5.4275
"903",177,"cotton",4,3,6,521,608,562,2,4,1,1,2.8597
"904",178,"responsive",4,5,10,515,306,347,3,9,1,3,1.6128
"905",179,"used",4,4,4,567,315,344,2,4,1,1,4.2443
"906",180,"kernel",4,4,6,477,559,542,2,4,1,1,1.5563
"907",181,"of",4,1,2,598,180,217,1,2,0,1,5.7712
"908",182,"snow",4,2,4,615,618,597,1,3,1,1,3.2041
"909",183,"glitter",4,2,7,440,420,503,2,5,1,1,2.0212
"910",184,"eel",4,1,3,433,634,552,1,2,1,1,1.8692
"911",185,"upset",4,7,5,536,282,416,2,5,1,2,3.5799
"912",186,"rough",4,3,5,557,452,491,1,3,1,1,3.2806
"913",187,"off",4,1,3,608,281,326,1,2,0,1,4.7793
"914",188,"unbelief",4,7,8,366,260,332,3,7,1,2,0.301
"915",189,"enlightenment",4,5,13,395,260,335,4,10,1,4,1.8751
"916",190,"telescope",4,5,9,461,592,596,3,8,1,2,2.179
"917",191,"gavel",4,2,5,383,558,539,2,4,1,1,1.6021
"918",192,"jingle",4,5,6,409,437,497,2,5,1,1,2.4133
"919",193,"clang",4,7,5,431,423,445,1,4,1,1,1.6435
"920",194,"keel",4,4,4,337,515,451,1,3,1,1,1.7924
"921",195,"fudge",4,3,5,477,608,567,1,3,1,1,2.2695
"922",196,"leap",4,2,4,539,389,494,1,3,1,1,2.5328
"923",197,"suffix",4,1,6,444,318,254,2,6,1,1,0.4771
"924",198,"eat",4,1,3,529,486,563,1,2,1,1,4.1088
"925",199,"pest",4,7,4,482,479,445,1,4,1,1,2.1673
"926",200,"too",4,1,3,595,208,261,1,2,0,1,4.8448
"927",201,"help",4,1,4,594,320,464,1,4,1,1,4.6719
"928",202,"sunshine",4,1,8,627,527,655,2,6,1,2,2.7818
"929",203,"sunshine",4,2,8,627,527,655,2,6,1,2,2.7818
"930",204,"concept",4,6,7,532,264,258,2,7,1,2,2.7435
"931",205,"squeak",4,1,6,506,461,492,1,5,1,1,2.0864
"932",206,"hot",4,1,3,607,507,551,1,3,1,1,3.986
"933",207,"throw",4,1,5,548,400,477,1,3,1,1,3.8176
"934",208,"herdsman",4,3,8,356,543,500,2,7,1,3,0.301
"935",209,"cast",4,5,4,495,502,483,1,4,1,1,3.0722
"936",210,"guilt",4,2,5,559,299,381,1,4,1,1,2.8814
"937",211,"theoretical",4,7,11,487,264,334,4,10,1,2,1.9823
"938",212,"dumb",4,2,4,564,340,397,1,3,1,1,3.3795
"939",213,"know",4,6,4,605,274,278,1,2,1,1,5.4651
"940",24,"save",4,1,4,559,314,365,1,3,1,1,3.918
"941",214,"guilt",4,7,5,559,299,381,1,4,1,1,2.8814
"942",215,"ache",4,1,4,523,443,443,1,3,1,1,2.1072
"943",216,"guilt",4,2,5,559,299,381,1,4,1,1,2.8814
"944",217,"preference",4,4,10,519,219,281,3,9,1,2,2.0792
"945",218,"book",4,5,4,643,609,591,1,3,1,1,3.9555
"946",219,"sale",4,3,4,555,364,422,1,3,1,1,3.1126
"947",220,"soon",4,1,4,547,261,278,1,3,0,1,4.1186
"948",221,"requirement",4,7,11,508,300,339,4,10,1,2,1.8692
"949",222,"known",4,2,5,545,226,310,1,NA,1,1,3.7994
"950",223,"nerve",4,6,5,554,488,486,1,3,1,1,3.0689
"951",224,"comforter",4,2,9,392,467,499,3,7,1,2,1.3222
"952",225,"theoretical",4,7,11,487,264,334,4,10,1,2,1.9823
"953",226,"eye",4,3,3,611,634,603,1,1,1,1,3.756
"954",227,"suggestion",4,6,10,567,333,345,3,9,1,2,2.7945
"955",228,"diversity",4,4,9,501,268,302,4,8,1,2,1.7559
"956",229,"table",4,2,5,599,604,582,2,4,1,1,3.7314
"957",67,"now",4,4,3,605,309,276,1,2,1,1,5.2131
"958",66,"procession",4,3,10,462,500,534,3,8,1,2,1.8195
"959",230,"sunshine",4,1,8,627,527,655,2,6,1,2,2.7818
"960",231,"safety",4,4,6,556,323,397,2,5,1,2,3.2175
"961",232,"know",4,2,4,605,274,278,1,2,1,1,5.4651
"962",233,"educator",4,3,8,380,422,370,4,8,1,2,1.3979
"963",234,"cool",4,1,4,567,364,429,1,3,1,1,3.9996
"964",235,"soccer",4,1,6,521,524,570,2,4,1,1,2.8069
"965",236,"hamlet",4,4,6,396,541,565,2,6,1,1,NA
"966",237,"quickly",4,1,7,581,292,376,2,NA,1,2,3.4597
"967",238,"herdsman",4,4,8,356,543,500,2,7,1,3,0.301
"968",239,"gender",4,7,6,450,408,376,2,5,1,1,2.1584
"969",240,"gasp",4,1,4,457,409,491,1,4,1,1,1.9494
"970",241,"ornate",4,6,6,401,339,419,2,4,1,1,1.0414
"971",242,"dumb",4,1,4,564,340,397,1,3,1,1,3.3795
"972",243,"now",4,2,3,605,309,276,1,2,1,1,5.2131
"973",244,"portrait",4,3,8,427,570,565,2,6,1,1,2.444
"974",245,"knee",4,4,4,599,593,597,1,2,1,1,2.8751
"975",43,"alphabet",4,3,8,493,449,499,3,7,1,1,2.1072
"976",246,"social",4,4,6,497,242,386,2,5,1,1,3.2315
"977",1,"material",5,4,8,559,539,490,3,8,1,1,3.0531
"978",2,"belly",5,3,5,486,630,576,2,4,1,1,2.9004
"979",3,"generation",5,5,10,520,320,362,4,9,1,2,2.7924
"980",4,"grasshopper",5,2,11,507,660,630,3,8,1,3,1.6812
"981",5,"unhappiness",5,3,11,494,234,461,4,NA,1,4,1.7782
"982",7,"hero",5,1,4,510,428,483,2,4,1,1,3.4053
"983",8,"lake",5,1,4,583,585,616,1,3,1,1,3.2641
"984",9,"pineapple",5,5,9,489,653,569,3,6,1,2,2.1173
"985",10,"most",5,1,4,560,321,306,1,4,0,1,4.2526
"986",11,"trunk",5,2,5,485,596,529,1,5,1,1,3.0048
"987",12,"after",5,1,5,575,242,217,2,4,0,1,4.5417
"988",13,"thwart",5,5,6,361,340,324,1,4,1,1,1.2553
"989",14,"hay",5,2,3,486,623,597,1,2,1,1,2.5132
"990",15,"an",5,1,2,595,217,195,1,2,0,1,4.9781
"991",16,"approach",5,7,8,508,323,329,2,6,1,1,3.0298
"992",17,"stump",5,1,5,447,540,490,1,5,1,1,2.1004
"993",18,"came",5,1,4,563,265,288,1,3,1,NA,4.3738
"994",19,"sulphur",5,5,7,445,591,561,2,5,1,1,1.6435
"995",20,"gavel",5,1,5,383,558,539,2,4,1,1,1.6021
"996",21,"bloom",5,5,5,426,520,524,1,4,1,1,2.4502
"997",22,"am",5,1,2,603,259,247,1,2,0,NA,4.7516
"998",23,"permission",5,2,10,533,425,331,3,7,1,2,3.2009
"999",24,"racket",5,4,6,486,562,530,2,5,1,1,2.5798
"1000",26,"much",5,2,4,584,242,332,1,4,0,1,4.6958
"1001",28,"these",5,5,5,547,260,267,1,3,0,1,4.6637
"1002",29,"tweezer",5,1,7,496,540,587,2,NA,1,1,0.4771
"1003",30,"back",5,2,4,587,540,483,1,3,1,1,5.0106
"1004",31,"responsive",5,5,10,515,306,347,3,9,1,3,1.6128
"1005",33,"citizen",5,4,7,535,455,445,3,6,1,1,2.8331
"1006",34,"sunset",5,2,6,539,525,633,2,6,1,2,2.7218
"1007",35,"might",5,4,5,533,271,346,1,3,0,1,4.4205
"1008",36,"duel",5,4,4,439,456,494,2,5,1,1,2.0828
"1009",37,"bed",5,1,3,636,635,635,1,3,1,1,3.9797
"1010",38,"wash",5,4,4,632,447,522,1,3,1,1,3.3176
"1011",39,"dear",5,5,4,536,326,374,1,2,1,1,4.0568
"1012",40,"are",5,1,3,564,195,262,1,1,0,1,5.4243
"1013",41,"murder",5,6,6,528,445,549,2,4,1,1,3.7572
"1014",42,"and",5,1,3,620,220,226,1,3,0,1,5.8343
"1015",43,"trace",5,2,5,531,371,384,1,4,1,1,2.9956
"1016",44,"slime",5,3,5,426,545,558,1,4,1,1,2.1523
"1017",45,"hay",5,1,3,486,623,597,1,2,1,1,2.5132
"1018",46,"nation",5,5,6,508,415,436,2,5,1,1,3.0195
"1019",47,"pigeon",5,5,6,499,609,610,2,5,1,1,2.48
"1020",48,"importance",5,5,10,575,244,347,3,8,1,2,2.5922
"1021",49,"rule",5,1,4,534,286,415,1,3,1,1,3.3902
"1022",50,"leap",5,1,4,539,389,494,1,3,1,1,2.5328
"1023",51,"been",5,4,4,567,215,222,1,3,0,NA,4.9473
"1024",52,"walking",5,1,7,559,497,574,2,NA,1,1,3.5829
"1025",53,"parcel",5,5,6,503,525,509,2,4,1,1,1.8573
"1026",54,"concert",5,3,7,520,252,578,2,6,1,1,2.9523
"1027",55,"prevalent",5,4,9,418,255,274,3,9,1,2,1.2304
"1028",56,"lubricant",5,3,9,454,520,515,3,9,1,2,1.5563
"1029",57,"unbelief",5,5,8,366,260,332,3,7,1,2,0.301
"1030",58,"cauliflower",5,3,11,462,642,567,4,8,1,1,1.4624
"1031",59,"store",5,1,5,562,548,506,1,3,1,1,3.6211
"1032",60,"all",5,3,3,582,267,332,1,2,0,1,5.4204
"1033",61,"bother",5,1,6,583,267,369,2,4,1,1,3.5362
"1034",62,"devil",5,1,5,474,274,546,2,4,1,1,3.3241
"1035",64,"house",5,1,5,600,608,606,1,3,1,1,4.4185
"1036",65,"path",5,1,4,531,504,537,1,NA,1,1,3.098
"1037",66,"used",5,3,4,567,315,344,2,4,1,1,4.2443
"1038",67,"effort",5,4,6,585,296,367,2,4,1,1,2.9948
"1039",69,"literal",5,1,7,468,295,261,3,7,1,1,1.8451
"1040",70,"causality",5,7,9,347,381,334,4,8,1,3,0.9031
"1041",71,"traveller",5,6,9,494,492,491,2,6,1,2,1.6128
"1042",72,"drain",5,7,5,510,591,540,1,4,1,1,2.6444
"1043",73,"cookie",5,2,6,585,634,600,2,NA,1,2,2.9309
"1044",74,"glitter",5,4,7,440,420,503,2,5,1,1,2.0212
"1045",75,"literal",5,1,7,468,295,261,3,7,1,1,1.8451
"1046",76,"hail",5,3,4,440,502,477,1,3,1,1,NA
"1047",77,"grammar",5,5,7,531,402,392,2,5,1,1,2.0899
"1048",78,"authentic",5,7,9,477,276,428,3,7,1,1,2.3636
"1049",79,"came",5,1,4,563,265,288,1,3,1,NA,4.3738
"1050",80,"luck",5,3,4,587,275,399,1,3,1,1,3.8944
"1051",81,"live",5,4,4,608,436,446,1,3,1,1,4.2449
"1052",82,"robin",5,2,5,487,637,615,2,5,1,1,NA
"1053",83,"bowl",5,2,4,557,575,579,1,3,1,1,3.0394
"1054",84,"vinegar",5,2,7,468,645,562,3,6,1,1,1.9395
"1055",85,"python",5,1,6,308,580,559,2,NA,1,1,1.9031
"1056",86,"gin",5,3,3,521,639,555,1,3,1,1,2.7604
"1057",87,"brawl",5,3,5,418,456,485,1,4,1,1,2.0374
"1058",88,"encounter",5,6,9,463,316,370,3,7,1,2,2.4548
"1059",89,"belt",5,1,4,550,602,494,1,4,1,1,3.0945
"1060",90,"beef",5,5,4,598,637,625,1,3,1,1,3.0026
"1061",91,"earn",5,5,4,557,349,437,1,2,1,1,2.8943
"1062",92,"sucker",5,3,6,492,404,419,2,4,1,2,2.9217
"1063",93,"shell",5,1,5,524,597,581,1,3,1,1,2.8293
"1064",94,"lady",5,1,4,573,564,571,2,4,1,1,4.0442
"1066",96,"venom",5,7,5,375,476,456,2,5,1,1,2.0792
"1067",97,"not",5,1,3,565,273,253,1,3,0,1,5.442
"1068",98,"foreigner",5,4,9,499,492,516,3,6,1,2,2.179
"1069",99,"since",5,6,5,541,247,264,1,4,0,1,4.2059
"1070",100,"dreamer",5,2,7,517,442,507,2,5,1,2,2.1931
"1071",101,"beet",5,2,4,497,645,555,1,3,1,1,1.1761
"1072",102,"nurse",5,4,5,537,588,617,1,3,1,1,3.3608
"1073",103,"so",5,1,2,597,195,227,1,2,0,1,5.3354
"1074",104,"full",5,1,4,594,378,437,1,3,1,1,3.9301
"1075",105,"cookie",5,3,6,585,634,600,2,NA,1,2,2.9309
"1076",106,"sunset",5,1,6,539,525,633,2,6,1,2,2.7218
"1077",107,"slime",5,4,5,426,545,558,1,4,1,1,2.1523
"1078",108,"summer",5,1,6,612,439,618,2,4,1,1,3.6035
"1079",109,"kernel",5,4,6,477,559,542,2,4,1,1,1.5563
"1080",110,"incongruity",5,5,11,306,207,210,5,11,1,3,0.301
"1081",111,"scent",5,7,5,501,462,421,1,4,1,1,2.4843
"1082",112,"cowl",5,1,4,240,456,337,1,NA,1,1,0.7782
"1083",113,"boar",5,1,4,455,558,524,1,2,1,1,2.0492
"1084",114,"humble",5,4,6,519,231,377,2,5,1,1,2.6998
"1085",115,"goof",5,2,4,513,348,360,1,NA,1,1,2.0569
"1086",116,"match",5,1,5,558,535,490,1,4,1,1,3.4017
"1087",117,"tomato",5,1,6,574,662,610,3,6,1,1,2.48
"1088",118,"traveller",5,1,9,494,492,491,2,6,1,2,1.6128
"1089",119,"nor",5,2,3,429,190,243,1,NA,0,1,3.2639
"1090",120,"pear",5,1,4,567,634,590,1,2,1,1,1.8388
"1091",121,"chuckle",5,2,7,505,429,497,2,5,1,1,1.9138
"1092",122,"its",5,3,3,547,209,229,1,2,0,1,3.9424
"1093",123,"dreamer",5,5,7,517,442,507,2,5,1,2,2.1931
"1094",124,"loop",5,4,4,494,490,492,1,3,1,1,2.5391
"1095",125,"cement",5,3,6,516,646,578,2,6,1,1,2.3711
"1096",126,"horse",5,1,5,560,613,624,1,3,1,1,3.6756
"1097",127,"responsive",5,3,10,515,306,347,3,9,1,3,1.6128
"1098",128,"back",5,1,4,587,540,483,1,3,1,1,5.0106
"1099",129,"might",5,4,5,533,271,346,1,3,0,1,4.4205
"1100",130,"approach",5,4,8,508,323,329,2,6,1,1,3.0298
"1101",131,"not",5,1,3,565,273,253,1,3,0,1,5.442
"1102",132,"who",5,1,3,599,234,261,1,2,0,1,5.0545
"1103",133,"fast",5,4,4,600,304,411,1,4,1,1,3.8458
"1104",134,"spirit",5,5,6,518,296,450,2,6,1,1,3.4011
"1105",135,"drill",5,4,5,473,516,571,1,4,1,1,2.8463
"1106",136,"bed",5,1,3,636,635,635,1,3,1,1,3.9797
"1107",137,"path",5,2,4,531,504,537,1,NA,1,1,3.098
"1108",138,"uncertainty",5,1,11,451,237,283,4,8,1,3,1.8451
"1109",139,"python",5,3,6,308,580,559,2,NA,1,1,1.9031
"1110",140,"fast",5,1,4,600,304,411,1,4,1,1,3.8458
"1111",141,"cider",5,6,5,507,626,626,2,4,1,1,1.9912
"1112",142,"kernel",5,2,6,477,559,542,2,4,1,1,1.5563
"1113",143,"oatmeal",5,2,7,471,552,558,2,5,1,2,2.2304
"1114",144,"array",5,4,5,383,371,365,2,3,1,1,2.0374
"1115",145,"pity",5,4,4,516,303,391,2,4,1,1,3.0792
"1116",146,"lake",5,1,4,583,585,616,1,3,1,1,3.2641
"1117",147,"racket",5,6,6,486,562,530,2,5,1,1,2.5798
"1118",148,"kernel",5,6,6,477,559,542,2,4,1,1,1.5563
"1119",149,"eel",5,3,3,433,634,552,1,2,1,1,1.8692
"1120",150,"fudge",5,3,5,477,608,567,1,3,1,1,2.2695
"1121",151,"cauliflower",5,2,11,462,642,567,4,8,1,1,1.4624
"1122",152,"thwart",5,7,6,361,340,324,1,4,1,1,1.2553
"1123",153,"chance",5,6,6,563,254,354,1,5,1,1,4.09
"1124",154,"prisoner",5,3,8,485,548,565,3,6,1,2,3.0722
"1125",155,"than",5,2,4,545,188,213,1,3,0,1,4.5761
"1126",156,"prop",5,1,4,444,474,450,1,4,1,1,2.2765
"1127",157,"steak",5,2,5,558,646,647,1,4,1,1,2.9186
"1128",158,"coat",5,1,4,610,601,572,1,3,1,1,3.3318
"1129",159,"sampler",5,4,7,397,426,378,2,6,1,2,1.2304
"1130",160,"milk",5,2,4,588,670,638,1,4,1,1,3.3365
"1131",161,"observation",5,1,11,500,326,345,4,9,1,2,2.5809
"1132",162,"prevalent",5,5,9,418,255,274,3,9,1,2,1.2304
"1133",163,"by",5,1,2,598,208,229,1,2,0,1,4.8348
"1134",164,"python",5,1,6,308,580,559,2,NA,1,1,1.9031
"1135",165,"eerie",5,1,5,467,295,423,2,3,1,1,1.9542
"1136",166,"fine",5,2,4,560,328,392,1,3,1,1,4.4843
"1137",167,"duel",5,2,4,439,456,494,2,5,1,1,2.0828
"1138",168,"fantasy",5,5,7,499,295,455,3,7,1,1,2.9186
"1139",169,"horse",5,2,5,560,613,624,1,3,1,1,3.6756
"1140",170,"thus",5,2,4,507,197,267,1,3,0,1,2.7987
"1141",171,"surprise",5,4,8,583,326,451,2,6,1,1,3.6566
"1142",172,"supposition",5,6,11,396,280,270,4,9,1,2,1.2304
"1143",173,"dip",5,1,3,466,479,456,1,3,1,1,2.6096
"1144",174,"pity",5,3,4,516,303,391,2,4,1,1,3.0792
"1145",175,"all",5,1,3,582,267,332,1,2,0,1,5.4204
"1146",176,"beef",5,1,4,598,637,625,1,3,1,1,3.0026
"1147",177,"sunset",5,3,6,539,525,633,2,6,1,2,2.7218
"1148",178,"flee",5,2,4,486,400,431,1,3,1,1,2.3692
"1149",179,"tangerine",5,2,9,495,645,625,3,8,1,2,1.5911
"1150",180,"oxygen",5,2,6,529,484,430,3,7,1,2,2.8506
"1151",181,"scale",5,2,5,523,475,463,1,4,1,1,2.6866
"1152",182,"her",5,2,3,569,419,464,1,2,0,1,5.1603
"1153",183,"prisoner",5,3,8,485,548,565,3,6,1,2,3.0722
"1154",184,"drain",5,4,5,510,591,540,1,4,1,1,2.6444
"1155",185,"authentic",5,6,9,477,276,428,3,7,1,1,2.3636
"1156",186,"bother",5,6,6,583,267,369,2,4,1,1,3.5362
"1157",187,"pest",5,5,4,482,479,445,1,4,1,1,2.1673
"1158",188,"suffix",5,3,6,444,318,254,2,6,1,1,0.4771
"1159",189,"mallet",5,4,6,388,623,557,2,5,1,1,1.5563
"1160",190,"savant",5,6,6,157,293,271,2,6,1,1,1.3979
"1161",191,"welt",5,1,4,266,458,297,1,4,1,1,1
"1162",192,"waltz",5,7,5,442,476,524,1,4,1,1,2.4472
"1163",193,"distinct",5,2,8,490,247,364,2,8,1,1,2.1931
"1164",194,"rum",5,3,3,552,600,560,1,3,1,1,2.5832
"1165",195,"observation",5,1,11,500,326,345,4,9,1,2,2.5809
"1166",196,"bowl",5,3,4,557,575,579,1,3,1,1,3.0394
"1167",197,"flee",5,3,4,486,400,431,1,3,1,1,2.3692
"1168",198,"lubricant",5,5,9,454,520,515,3,9,1,2,1.5563
"1169",199,"projectile",5,7,10,347,532,486,3,9,1,2,1.6435
"1170",200,"walk",5,1,4,625,452,505,1,3,1,1,4.0418
"1171",201,"book",5,2,4,643,609,591,1,3,1,1,3.9555
"1172",202,"beehive",5,1,7,398,611,572,2,NA,1,2,1.6532
"1173",203,"moral",5,6,5,535,220,341,2,5,1,1,2.8388
"1174",204,"procession",5,7,10,462,500,534,3,8,1,2,1.8195
"1175",205,"beehive",5,4,7,398,611,572,2,NA,1,2,1.6532
"1176",206,"ornate",5,4,6,401,339,419,2,4,1,1,1.0414
"1177",207,"beginning",5,4,9,593,318,359,3,7,1,1,3.5079
"1178",208,"social",5,5,6,497,242,386,2,5,1,1,3.2315
"1179",209,"biology",5,7,7,526,400,441,4,7,1,2,2.3997
"1180",210,"optimism",5,3,8,500,240,418,4,9,1,1,1.9031
"1181",211,"hot",5,2,3,607,507,551,1,3,1,1,3.986
"1182",212,"swarm",5,2,5,463,406,488,1,4,1,1,1.8388
"1183",213,"paradox",5,7,7,394,257,334,3,8,1,1,1.8195
"1184",24,"shout",5,4,5,557,471,484,1,3,1,1,2.9243
"1185",214,"know",5,5,4,605,274,278,1,2,1,1,5.4651
"1186",215,"letter",5,1,6,610,577,595,2,4,1,1,3.6247
"1187",216,"beginning",5,3,9,593,318,359,3,7,1,1,3.5079
"1188",217,"quickly",5,2,7,581,292,376,2,NA,1,2,3.4597
"1189",218,"beehive",5,3,7,398,611,572,2,NA,1,2,1.6532
"1190",219,"carrot",5,1,6,539,622,577,2,5,1,1,2.2923
"1191",220,"lotion",5,2,6,479,534,497,2,5,1,1,2.2227
"1192",221,"gender",5,6,6,450,408,376,2,5,1,1,2.1584
"1193",222,"moral",5,4,5,535,220,341,2,5,1,1,2.8388
"1194",223,"tunnel",5,2,6,541,555,578,2,4,1,1,2.9605
"1195",224,"about",5,4,5,593,227,225,2,4,0,1,5.2677
"1196",225,"investigation",5,7,13,501,351,397,5,12,1,2,3.1738
"1197",226,"frail",5,1,5,459,383,430,1,4,1,1,1.9138
"1198",227,"biology",5,7,7,526,400,441,4,7,1,2,2.3997
"1199",228,"table",5,2,5,599,604,582,2,4,1,1,3.7314
"1200",229,"criterion",5,7,9,349,261,250,3,9,1,1,1.0792
"1201",67,"fever",5,4,5,454,492,563,2,4,1,1,3.0077
"1202",66,"now",5,3,3,605,309,276,1,2,1,1,5.2131
"1203",230,"theoretical",5,7,11,487,264,334,4,10,1,2,1.9823
"1204",231,"hobby",5,4,5,518,449,494,2,4,1,1,2.5502
"1205",232,"poison",5,4,6,504,527,513,2,4,1,1,3.098
"1206",233,"unjust",5,4,6,504,244,366,2,6,1,2,1.7782
"1207",234,"nine",5,1,4,571,452,494,1,3,0,1,3.5368
"1208",235,"lieutenant",5,7,10,436,560,512,3,9,1,2,NA
"1209",236,"therefore",5,5,9,556,199,243,3,4,0,2,3.0249
"1210",237,"sunshine",5,1,8,627,527,655,2,6,1,2,2.7818
"1211",238,"letter",5,2,6,610,577,595,2,4,1,1,3.6247
"1212",239,"tunnel",5,3,6,541,555,578,2,4,1,1,2.9605
"1213",240,"hamlet",5,7,6,396,541,565,2,6,1,1,NA
"1214",241,"quickly",5,3,7,581,292,376,2,NA,1,2,3.4597
"1215",242,"risk",5,7,4,517,290,405,1,4,1,1,3.3983
"1216",243,"carrot",5,2,6,539,622,577,2,5,1,1,2.2923
"1217",244,"alphabet",5,2,8,493,449,499,3,7,1,1,2.1072
"1218",245,"about",5,5,5,593,227,225,2,4,0,1,5.2677
"1219",43,"safety",5,2,6,556,323,397,2,5,1,2,3.2175
"1220",246,"therefore",5,2,9,556,199,243,3,4,0,2,3.0249
"1221",1,"oh",6,2,2,563,233,274,1,1,0,1,NA
"1222",2,"thwart",6,6,6,361,340,324,1,4,1,1,1.2553
"1223",3,"an",6,1,2,595,217,195,1,2,0,1,4.9781
"1224",4,"welfare",6,4,7,509,309,362,2,5,1,2,2.6053
"1225",5,"walk",6,4,4,625,452,505,1,3,1,1,4.0418
"1226",7,"were",6,1,4,593,200,243,1,2,0,NA,4.9284
"1227",8,"creature",6,7,8,508,541,492,2,6,1,2,3.0386
"1228",9,"flee",6,3,4,486,400,431,1,3,1,1,2.3692
"1229",10,"wild",6,5,4,572,381,500,1,4,1,1,3.466
"1230",11,"flash",6,3,5,509,480,528,1,4,1,1,2.8943
"1231",12,"public",6,3,6,602,356,448,2,6,1,1,3.5594
"1232",13,"sanctuary",6,1,9,449,486,481,3,10,1,1,2.3444
"1233",14,"deface",6,6,6,490,397,425,2,5,1,2,0.7782
"1234",15,"eat",6,1,3,529,486,563,1,2,1,1,4.1088
"1235",16,"bowl",6,1,4,557,575,579,1,3,1,1,3.0394
"1236",17,"drab",6,3,4,443,281,340,1,4,1,1,1.6232
"1237",18,"fortification",6,7,13,356,459,426,5,11,1,2,0.7782
"1238",19,"distinct",6,6,8,490,247,364,2,8,1,1,2.1931
"1239",20,"bucket",6,3,6,506,594,586,2,5,1,1,2.7093
"1240",21,"belief",6,6,6,554,270,328,2,5,1,1,2.5899
"1241",22,"stranger",6,3,8,522,441,454,2,7,1,2,3.1392
"1242",23,"mine",6,6,4,557,452,522,1,3,0,1,4.1072
"1243",24,"tweezer",6,1,7,496,540,587,2,NA,1,1,0.4771
"1244",26,"prop",6,1,4,444,474,450,1,4,1,1,2.2765
"1245",28,"chuckle",6,4,7,505,429,497,2,5,1,1,1.9138
"1246",29,"its",6,5,3,547,209,229,1,2,0,1,3.9424
"1247",30,"keel",6,5,4,337,515,451,1,3,1,1,1.7924
"1248",31,"than",6,3,4,545,188,213,1,3,0,1,4.5761
"1249",33,"birch",6,5,5,518,620,561,1,4,1,1,NA
"1250",34,"wrath",6,7,5,466,304,377,1,3,1,1,2.301
"1251",35,"sucker",6,5,6,492,404,419,2,4,1,2,2.9217
"1252",36,"apt",6,2,3,428,183,295,1,3,1,1,1.9542
"1253",37,"weight",6,4,6,578,462,521,1,3,1,1,3.2674
"1254",38,"foreigner",6,5,9,499,492,516,3,6,1,2,2.179
"1255",39,"concert",6,4,7,520,252,578,2,6,1,1,2.9523
"1256",40,"unhappiness",6,1,11,494,234,461,4,NA,1,4,1.7782
"1257",41,"make",6,4,4,618,299,322,1,3,1,1,4.8499
"1258",42,"welfare",6,3,7,509,309,362,2,5,1,2,2.6053
"1259",43,"public",6,2,6,602,356,448,2,6,1,1,3.5594
"1260",44,"dozen",6,1,5,568,396,525,2,4,1,1,3.0906
"1261",45,"team",6,1,4,538,492,565,1,3,1,1,3.8767
"1262",46,"shiny",6,2,5,541,411,537,2,4,1,2,2.601
"1263",47,"brake",6,1,5,551,526,511,1,4,1,1,2.4857
"1264",48,"most",6,3,4,560,321,306,1,4,0,1,4.2526
"1265",49,"tomato",6,3,6,574,662,610,3,6,1,1,2.48
"1266",50,"think",6,6,5,612,346,384,1,4,1,1,5.1376
"1267",51,"birch",6,5,5,518,620,561,1,4,1,1,NA
"1268",52,"while",6,6,5,543,204,302,1,3,0,1,4.251
"1269",53,"kiss",6,1,4,592,564,633,1,3,1,1,3.791
"1270",54,"belly",6,3,5,486,630,576,2,4,1,1,2.9004
"1271",55,"welt",6,1,4,266,458,297,1,4,1,1,1
"1272",56,"rung",6,2,4,423,532,480,1,3,1,1,1.8573
"1273",57,"bump",6,3,4,541,525,476,1,4,1,1,2.8
"1274",58,"dagger",6,5,6,480,576,581,2,4,1,1,2.4014
"1275",59,"gin",6,2,3,521,639,555,1,3,1,1,2.7604
"1276",60,"centennial",6,6,10,468,351,421,3,9,1,1,NA
"1277",61,"pineapple",6,1,9,489,653,569,3,6,1,2,2.1173
"1278",62,"fast",6,3,4,600,304,411,1,4,1,1,3.8458
"1279",64,"python",6,1,6,308,580,559,2,NA,1,1,1.9031
"1280",65,"walking",6,1,7,559,497,574,2,NA,1,1,3.5829
"1281",66,"since",6,5,5,541,247,264,1,4,0,1,4.2059
"1282",67,"thus",6,2,4,507,197,267,1,3,0,1,2.7987
"1283",69,"placard",6,1,7,300,448,382,2,6,1,1,0.8451
"1284",70,"than",6,1,4,545,188,213,1,3,0,1,4.5761
"1285",71,"rattle",6,2,6,448,549,554,2,4,1,1,2.238
"1286",72,"page",6,7,4,603,571,555,1,3,1,1,3.2817
"1287",73,"supposition",6,7,11,396,280,270,4,9,1,2,1.2304
"1288",74,"public",6,6,6,602,356,448,2,6,1,1,3.5594
"1289",75,"sunset",6,2,6,539,525,633,2,6,1,2,2.7218
"1290",76,"flee",6,3,4,486,400,431,1,3,1,1,2.3692
"1291",77,"encounter",6,7,9,463,316,370,3,7,1,2,2.4548
"1292",78,"stranger",6,5,8,522,441,454,2,7,1,2,3.1392
